File	Time (s)	Graph Size	Kernel Size	k	Clusters	Recursive Steps	Packing Size (LB)	MinCut (LB)	Splittance (UB)	Heuristic (UB)	Labeled Vertices
../test_instances/final/50_50/cog_28_1688.dimacs	3600.00	28	28	unsolved	0	19285703	5	9	32	31	0	2	true	1	1	1
../test_instances/final/50_50/cog_28_261.dimacs	0.38	28	28	10	2	3352	3	5	26	10	0	2	true	1	1	1
../test_instances/final/50_50/cog_29_320.dimacs	123.25	29	29	16	2	931679	5	7	16	16	2	2	true	1	1	1
../test_instances/final/50_50/cog_29_953.dimacs	3600.00	29	28	unsolved	0	17716177	6	11	43	43	0	2	true	1	1	1
../test_instances/final/50_50/cog_30_1047.dimacs	3.00	30	27	11	3	31611	3	5	11	11	0	2	true	1	1	1
../test_instances/final/50_50/cog_30_416.dimacs	3600.00	30	29	unsolved	0	18534670	7	11	30	30	0	2	true	1	1	1
../test_instances/final/50_50/cog_31_1602.dimacs	427.11	31	25	19	2	3470818	3	9	19	19	0	2	true	1	1	1
../test_instances/final/50_50/cog_31_23.dimacs	3600.00	31	31	unsolved	0	12912856	7	13	33	33	0	2	true	1	1	1
../test_instances/final/50_50/cog_32_1124.dimacs	0.00	32	0	7	4	0	3	6	7	7	0	2	true	1	1	1
../test_instances/final/50_50/cog_32_1344.dimacs	3600.00	32	31	unsolved	0	14569954	7	12	25	25	0	2	true	1	1	1
../test_instances/final/50_50/cog_33_1094.dimacs	3600.00	33	33	unsolved	0	12891277	8	13	44	44	0	2	true	1	1	1
../test_instances/final/50_50/cog_33_1673.dimacs	3600.00	33	33	unsolved	0	13069675	8	14	60	60	0	2	true	1	1	1
../test_instances/final/50_50/cog_34_222.dimacs	3600.00	34	34	unsolved	0	12767239	7	12	46	46	0	2	true	1	1	1
../test_instances/final/50_50/cog_34_3576.dimacs	0.70	34	33	11	3	5094	3	6	11	11	2	2	true	1	1	1
../test_instances/final/50_50/cog_35_1137.dimacs	0.77	35	28	9	5	7578	2	4	10	9	0	2	true	1	1	1
../test_instances/final/50_50/cog_35_691.dimacs	3600.00	35	33	unsolved	0	9774243	5	17	32	31	0	2	true	1	1	1
../test_instances/final/50_50/cog_36_2275.dimacs	3600.00	36	34	unsolved	0	17821884	6	7	24	24	0	2	true	1	1	1
../test_instances/final/50_50/cog_36_71.dimacs	3600.00	36	34	unsolved	0	9538168	5	15	33	31	0	2	true	1	1	1
../test_instances/final/50_50/cog_37_1715.dimacs	3600.00	37	34	unsolved	0	15179935	7	11	34	34	0	2	true	1	1	1
../test_instances/final/50_50/cog_37_2407.dimacs	3600.00	37	37	unsolved	0	12476036	6	16	79	67	0	2	true	1	1	1
../test_instances/final/50_50/cog_38_211.dimacs	0.02	38	31	4	9	37	2	2	4	4	0	2	true	1	1	1
../test_instances/final/50_50/cog_38_2566.dimacs	3600.00	38	38	unsolved	0	8186361	9	14	66	66	0	2	true	1	1	1
../test_instances/final/50_50/cog_39_1510.dimacs	3600.00	39	39	unsolved	0	7575869	10	14	48	48	0	2	true	1	1	1
../test_instances/final/50_50/cog_39_4.dimacs	3600.00	39	39	unsolved	0	7041460	8	13	73	51	0	2	true	1	1	1
../test_instances/final/50_50/cog_40_1281.dimacs	3600.00	40	39	unsolved	0	9745121	4	11	44	31	0	2	true	1	1	1
../test_instances/final/50_50/cog_40_1327.dimacs	3600.00	40	39	unsolved	0	17543493	6	14	31	28	0	2	true	1	1	1
../test_instances/final/50_50/cog_41_1081.dimacs	3600.00	41	41	unsolved	0	6561493	8	12	36	35	0	2	true	1	1	1
../test_instances/final/50_50/cog_41_280.dimacs	5.69	41	39	12	3	33890	5	6	12	12	1	2	true	1	1	1
../test_instances/final/50_50/cog_42_1342.dimacs	3600.00	42	42	unsolved	0	6596545	6	15	44	36	0	2	true	1	1	1
../test_instances/final/50_50/cog_42_165.dimacs	3600.00	42	37	unsolved	0	10950955	8	16	58	56	0	2	true	1	1	1
../test_instances/final/50_50/cog_43_1006.dimacs	3600.00	43	43	unsolved	0	9354071	9	16	150	72	0	2	true	1	1	1
../test_instances/final/50_50/cog_43_1800.dimacs	0.01	43	0	13	5	0	3	13	13	13	0	2	true	1	1	1
../test_instances/final/50_50/cog_44_1288.dimacs	3600.00	44	39	unsolved	0	15505794	3	5	19	17	0	2	true	1	1	1
../test_instances/final/50_50/cog_44_1449.dimacs	3600.00	44	43	unsolved	0	5508568	10	18	55	55	1	2	true	1	1	1
../test_instances/final/50_50/cog_45_875.dimacs	3600.00	45	43	unsolved	0	6224554	10	15	87	87	0	2	true	1	1	1
../test_instances/final/50_50/cog_45_900.dimacs	3600.00	45	45	unsolved	0	10496778	7	13	49	49	0	2	true	1	1	1
../test_instances/final/50_50/cog_46_60.dimacs	0.03	46	39	16	6	17	5	15	16	16	2	2	true	1	1	1
../test_instances/final/50_50/cog_46_686.dimacs	3600.00	46	46	unsolved	0	10593262	6	9	56	26	0	2	true	1	1	1
../test_instances/final/50_50/cog_47_1853.dimacs	3600.00	47	47	unsolved	0	4644473	9	16	98	98	1	2	true	1	1	1
../test_instances/final/50_50/cog_47_2176.dimacs	0.02	47	36	2	9	10	1	1	2	2	1	2	true	1	1	1
../test_instances/final/50_50/cog_48_1518.dimacs	3600.00	48	44	unsolved	0	8631864	5	13	34	34	0	2	true	1	1	1
../test_instances/final/50_50/cog_48_156.dimacs	3600.00	48	45	unsolved	0	4412745	9	19	53	53	0	2	true	1	1	1
../test_instances/final/50_50/cog_49_1338.dimacs	0.00	49	0	0	4	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/50_50/cog_49_508.dimacs	3600.00	49	49	unsolved	0	3912663	11	22	92	92	0	2	true	1	1	1
../test_instances/final/50_50/cog_50_523.dimacs	3600.00	50	50	unsolved	0	4873127	8	20	83	75	0	2	true	1	1	1
../test_instances/final/50_50/cog_50_981.dimacs	3600.00	50	50	unsolved	0	3608871	9	25	63	63	0	2	true	1	1	1
../test_instances/final/50_50/cog_6_1212.dimacs	0.00	6	0	0	2	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/50_50/cog_6_1912.dimacs	0.00	6	0	0	2	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/50_50/cog_7_1856.dimacs	0.00	7	7	1	2	0	1	1	2	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_7_3469.dimacs	0.00	7	0	1	2	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_8_3047.dimacs	0.00	8	0	1	2	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/50_50/cog_8_3064.dimacs	0.00	8	0	3	1	0	1	3	3	3	0	2	true	1	1	1
../test_instances/final/50_50/cog_9_1293.dimacs	0.00	9	0	0	3	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/50_50/cog_9_3084.dimacs	0.00	9	0	1	2	0	1	1	1	1	0	2	true	1	1	1
../test_instances/final/66_50/cog_10_435.dimacs	0.00	10	0	0	1	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/66_50/cog_10_911.dimacs	0.00	10	0	0	2	0	0	0	0	0	0	2	true	1	1	1
../test_instances/final/66_50/cog_11_1859.dimacs	0.00	11	0	3	1	0	1	3	3	3	0	2	true	1	1	1
../test_instances/final/66_50/cog_11_2703.dimacs	0.00	11	0	2	1	0	1	2	2	2	0	2	true	1	1	1
../test_instances/final/66_50/cog_12_1072.dimacs	0.00	12	0	2	1	0	2	2	2	2	0	2	true	1	1	1
../test_instances/final/66_50/cog_12_1930.dimacs	0.00	12	0	2	1	0	2	2	2	2	0	2	true	1	1	1
../test_instances/final/66_50/cog_13_451.dimacs	0.01	13	13	5	1	17	2	4	5	5	0	2	true	1	1	1
